ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,TERRA_INDI
degradacao,1,2020,Sentinel-1-2,MA,0.0592,TI Porquinhos
degradacao,11,2019,Sentinel-1-2,MT,0.2862,TI Kayabi
degradacao,11,2019,Sentinel-1-2,MT,0.5145,TI Kayabi
degradacao,12,2019,Sentinel-1-2,MT,2.5626,TI Kayabi
degradacao,11,2020,Sentinel-1-2,MT,3.5492,TI Kayabi
degradacao,12,2019,Sentinel-1-2,MT,7.9799,TI Kayabi
degradacao,9,2020,Sentinel-1-2,MT,0.0333,TI Kayabi
degradacao,11,2019,Sentinel-1-2,MT,7.9799,TI Kayabi
degradacao,11,2019,Sentinel-1-2,MT,2.5626,TI Kayabi
degradacao,3,2012,Modis,MT,0.411,TI Kayabi
degradacao,3,2012,Modis,MT,0.1537,TI Kayabi
degradacao,10,2009,Modis,MT,0.9048,TI Kayabi
degradacao,10,2009,Modis,MT,0.1597,TI Kayabi
degradacao,10,2009,Modis,MT,2.1821,TI Kayabi
degradacao,10,2009,Modis,MT,0.8515,TI Kayabi
degradacao,10,2009,Modis,MT,0.3193,TI Kayabi
degradacao,3,2012,Modis,MT,0.5173,TI Kayabi
degradacao,11,2019,Sentinel-1-2,PA,0.0135,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0228,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0674,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0618,TI Cachoeira Seca
degradacao,10,2009,Modis,MT,3.1931,TI Kayabi
degradacao,10,2009,Modis,MT,0.5322,TI Kayabi
degradacao,3,2020,Sentinel-1-2,PA,0.2296,TI Cachoeira Seca
degradacao,3,2020,Sentinel-1-2,PA,0.2942,TI Cachoeira Seca
degradacao,8,2011,Modis,PA,0.4746,TI Cachoeira Seca
degradacao,9,2008,Modis,PA,0.9672,TI Cachoeira Seca
degradacao,9,2008,Modis,PA,0.6985,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0114,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0756,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0242,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,1.3733,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,1.2823,TI Cachoeira Seca
degradacao,1,2019,Sentinel-1-2,PA,0.0158,TI Cachoeira Seca
degradacao,1,2019,Sentinel-1-2,PA,0.2768,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,3.7807,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,0.159,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,5.2836,TI Cachoeira Seca
degradacao,8,2016,Modis,PA,1.5831,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.3054,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.0257,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.0319,TI Cachoeira Seca
degradacao,6,2010,Modis,PA,0.4804,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.1868,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.0357,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.0887,TI Cachoeira Seca
degradacao,9,2019,Sentinel-1-2,PA,0.3074,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.0225,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.0441,TI Cachoeira Seca
degradacao,1,2021,Sentinel-1-2,PA,0.023,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.0344,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.0273,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.0579,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,PA,0.038,TI Cachoeira Seca
degradacao,1,2021,Sentinel-1-2,PA,0.0114,TI Cachoeira Seca
degradacao,12,2020,Sentinel-1-2,PA,0.1569,TI Cachoeira Seca
degradacao,1,2021,Sentinel-1-2,PA,0.027,TI Cachoeira Seca
degradacao,11,2019,Sentinel-1-2,PA,0.0173,TI Cachoeira Seca
degradacao,6,2016,Modis,PA,2.9011,TI Cachoeira Seca
degradacao,9,2018,Sentinel-1-2,PA,0.3495,TI Cachoeira Seca
degradacao,1,2021,Sentinel-1-2,PA,0.0117,TI Cachoeira Seca
degradacao,11,2020,Sentinel-1-2,MT,0.0788,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0311,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.037,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0177,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.5155,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0245,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.052,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1035,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0368,TI Sangradouro/Volta Grande
degradacao,4,2019,Sentinel-1-2,RR,0.1366,TI Santa Inês
degradacao,3,2020,Sentinel-1-2,RR,0.1499,TI Santa Inês
degradacao,3,2020,Sentinel-1-2,RR,0.0468,TI Santa Inês
degradacao,11,2020,Sentinel-1-2,MT,0.0143,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0114,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2442,TI Sangradouro/Volta Grande
degradacao,9,2017,Sentinel-1-2,MT,16.508,TI Sangradouro/Volta Grande
degradacao,1,2020,Sentinel-1-2,MT,0.1532,TI Tapirapé/Karajá
degradacao,1,2020,Sentinel-1-2,MT,0.0166,TI Tapirapé/Karajá
degradacao,12,2019,Sentinel-1-2,MT,0.9296,TI Tapirapé/Karajá
degradacao,9,2020,Sentinel-1-2,MA,0.0537,TI Bacurizinho  (reestudo)
degradacao,3,2020,Sentinel-1-2,RR,0.0512,TI Santa Inês
degradacao,3,2020,Sentinel-1-2,RR,0.0169,TI Santa Inês
degradacao,1,2020,Sentinel-1-2,MT,0.0167,TI Tapirapé/Karajá
degradacao,1,2020,Sentinel-1-2,MT,2.6335,TI Tapirapé/Karajá
degradacao,5,2011,Modis,RO,0.1418,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0595,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.3366,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0636,TI Rio Branco
degradacao,1,2020,Sentinel-1-2,MA,0.0789,TI Bacurizinho  (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.0362,TI Bacurizinho  (reestudo)
degradacao,2,2011,Modis,RO,0.163,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0544,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0278,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0413,TI Rio Branco
degradacao,10,2009,Modis,RO,0.0219,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0394,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.1342,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0272,TI Rio Branco
degradacao,11,2020,Sentinel-1-2,RO,0.0782,TI Rio Branco
degradacao,12,2020,Sentinel-1-2,RO,0.0391,TI Rio Guaporé
degradacao,12,2020,Sentinel-1-2,RO,0.0218,TI Rio Guaporé
degradacao,12,2020,Sentinel-1-2,RO,0.0294,TI Rio Guaporé
degradacao,12,2020,Sentinel-1-2,RO,0.0993,TI Rio Guaporé
degradacao,10,2010,Modis,RO,0.4888,TI Rio Branco
degradacao,12,2010,Modis,RO,0.0143,TI Rio Branco
degradacao,2,2011,Modis,RO,0.7601,TI Rio Branco
degradacao,6,2013,Modis,PA,1.4619,TI Nhamundá-Mapuera
degradacao,12,2019,Sentinel-1-2,RO,0.0753,TI Rio Guaporé
degradacao,10,2015,Modis,RO,1.2171,TI Rio Guaporé
degradacao,10,2015,Modis,PA,0.2596,TI Kayabi
degradacao,4,2016,Modis,PA,7.6423,TI Kayabi
degradacao,10,2020,Sentinel-1-2,RO,0.0198,TI Rio Guaporé
degradacao,10,2020,Sentinel-1-2,RO,0.052,TI Rio Guaporé
degradacao,10,2020,Sentinel-1-2,RO,0.0593,TI Rio Guaporé
degradacao,4,2011,Modis,PA,10.0049,TI Kayabi
degradacao,3,2012,Modis,PA,0.0702,TI Kayabi
degradacao,10,2020,Sentinel-1-2,PA,0.0208,TI Kayabi
degradacao,10,2015,Modis,PA,0.8812,TI Kayabi
degradacao,11,2012,Modis,PA,0.2662,TI Kayabi
degradacao,9,2015,Modis,PA,8.1829,TI Kayabi
degradacao,4,2011,Modis,PA,0.8892,TI Kayabi
degradacao,4,2011,Modis,PA,0.3194,TI Kayabi
degradacao,11,2020,Sentinel-1-2,MT,0.0624,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0551,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0302,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.4717,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0528,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0376,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1866,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1823,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1379,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0138,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2591,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0129,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0352,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.03,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,1.0114,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.011,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0293,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.059,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.089,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2859,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0138,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0397,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0407,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.065,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0907,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.017,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0165,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.6073,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0181,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0285,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.043,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0129,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0187,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0922,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1179,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0179,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.4027,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.019,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0174,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2575,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0185,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0199,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0217,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.016,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0212,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0188,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0196,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0212,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0219,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0395,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0227,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0466,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0217,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.5837,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0279,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0112,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1662,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0502,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.025,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0247,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0278,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0998,TI Sangradouro/Volta Grande
degradacao,10,2020,Sentinel-1-2,RO,0.0327,TI Sete de Setembro
degradacao,9,2017,Sentinel-1-2,RO,1.5998,TI Sete de Setembro
degradacao,5,2011,Modis,RO,0.1997,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,RO,0.0433,TI Sete de Setembro
degradacao,10,2010,Modis,MT,1.9903,TI Sete de Setembro
degradacao,7,2011,Modis,RO,0.1634,TI Sete de Setembro
degradacao,7,2011,Modis,RO,0.2039,TI Sete de Setembro
degradacao,7,2011,Modis,RO,0.3547,TI Sete de Setembro
degradacao,10,2009,Modis,RO,0.1262,TI Sete de Setembro
degradacao,10,2010,Modis,RO,0.3196,TI Sete de Setembro
degradacao,10,2009,Modis,RO,0.1645,TI Sete de Setembro
degradacao,7,2011,Modis,RO,0.1634,TI Sete de Setembro
degradacao,11,2019,Sentinel-1-2,RO,0.0191,TI Sete de Setembro
degradacao,4,2011,Modis,RO,1.064,TI Sete de Setembro
degradacao,4,2011,Modis,RO,15.8539,TI Sete de Setembro
degradacao,4,2011,Modis,RO,1.3443,TI Sete de Setembro
degradacao,9,2008,Modis,RO,0.4742,TI Sete de Setembro
degradacao,8,2010,Modis,RO,0.1453,TI Sete de Setembro
degradacao,4,2011,Modis,RO,0.272,TI Sete de Setembro
degradacao,4,2011,Modis,RO,0.2354,TI Sete de Setembro
degradacao,11,2020,Sentinel-1-2,MT,0.0224,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0813,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0238,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2309,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0237,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0223,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1203,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0471,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0352,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0242,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0976,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1255,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0346,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0519,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,1.3108,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0237,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1436,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0345,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0335,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0367,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.6696,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0103,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2497,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0236,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0216,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0112,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.2318,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0224,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0374,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0346,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0314,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.1368,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0176,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0286,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0543,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0292,TI Sangradouro/Volta Grande
degradacao,11,2020,Sentinel-1-2,MT,0.0188,TI Sangradouro/Volta Grande
degradacao,10,2019,Sentinel-1-2,MT,0.1528,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.048,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0173,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0146,TI Menku
degradacao,12,2019,Sentinel-1-2,MT,5.1112,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0263,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0196,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0346,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0284,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.2912,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0337,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.1099,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0205,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0374,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0666,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0289,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.1175,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.3161,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0298,TI Menku
degradacao,11,2020,Sentinel-1-2,MT,0.0672,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0185,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.4417,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0251,TI Menku
degradacao,10,2019,Sentinel-1-2,MT,0.0452,TI Menku
degradacao,12,2019,Sentinel-1-2,MT,0.0182,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,MT,0.0459,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,MT,0.0558,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,MT,0.0587,TI Sete de Setembro
degradacao,7,2009,Modis,MT,0.3541,TI Menkü (reestudo)
degradacao,7,2009,Modis,MT,1.2028,TI Menku
degradacao,7,2009,Modis,MT,0.1721,TI Menkü (reestudo)
degradacao,7,2009,Modis,MT,3.0547,TI Menku
degradacao,7,2009,Modis,MT,1.4954,TI Menkü (reestudo)
degradacao,7,2009,Modis,MT,1.5996,TI Menku
degradacao,7,2009,Modis,MT,0.5973,TI Menku
degradacao,12,2019,Sentinel-1-2,MT,0.0513,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,MT,0.0314,TI Sete de Setembro
degradacao,5,2011,Modis,MT,0.2876,TI Sete de Setembro
degradacao,5,2011,Modis,MT,0.4907,TI Sete de Setembro
degradacao,12,2019,Sentinel-1-2,MT,0.0178,TI Sete de Setembro
